user_id,account_balance,is_active,customer_uuid,signup_date,profile_text,first_name,email_address,personal_website,contact_number,order_status,rating,currency_code,postal_code,country,state,city,notes
178,1970.42,True,sdv-id-zezSns,2022-12-16 13:47:07,,Alex,wilsonchristopher@example.org,https://www.murphy.net/,+1-617-405-6581,processing,5,JPY,85835,Angola,Missouri,,"VIP customer, provide priority support"
142,435.74,False,sdv-id-tJBHlr,2023-01-15 15:10:17,"Feedback provider, helps improve services",Paul,taylornguyen@example.net,https://www.miranda.biz/,+1-229-269-4090,pending,3,CAD,15885,,Montana,Lake Leonland,
200,1763.15,False,sdv-id-IGieNF,2023-01-16 06:13:32,"Feedback provider, helps improve services",Gary,kristabrown@example.com,https://www.bob78.com,+1-161-017-5760,processing,3,JPY,,,Tennessee,Michaelview,"VIP customer, provide priority support"
131,1532.32,True,sdv-id-gZghqB,2022-11-24 02:07:08,Loyal customer with frequent purchases,John,laurenchandler@example.net,https://www.washington.com/,+1-898-737-7693,completed,4,EUR,56219,Lithuania,Nebraska,Michaelville,Interested in new features
109,4086.19,False,sdv-id-aYyvnN,2022-11-08 07:57:25,Loyal customer with frequent purchases,Charles,sydneylane@example.net,http://www.bell.com/,+1-643-649-8928,pending,4,CAD,29134,Liechtenstein,New Hampshire,Josephborough,No specific preferences
141,314.27,False,sdv-id-fiYGYc,2024-09-18 15:01:49,Active community member,Jeremy,alexandercaitlin@example.com,https://www.olsen.net/,+1-496-487-6541,cancelled,3,AUD,,Belize,,,Interested in new features
125,3973.94,True,sdv-id-mlifUp,2024-11-19 16:20:38,Active community member,Ashley,ohughes@example.org,http://www.jones.com/,+1-649-949-6923,cancelled,4,GBP,28947,Northern Mariana Islands,Alabama,Vaughanfurt,
103,9816.15,True,sdv-id-PuCteD,2022-08-31 10:11:17,"Feedback provider, helps improve services",Wayne,troberts@example.org,http://romero.com/,+1-898-212-7761,completed,3,GBP,57484,Uruguay,Florida,,Interested in new features
158,8203.33,True,sdv-id-lVtVqz,2024-03-01 06:02:12,Interested in new product releases,Brianna,sharon33@example.net,https://mcmillan-stout.biz/,+1-953-905-1432,completed,3,CAD,54280,Jersey,,Sanchezport,Follow up on recent inquiry
188,8633.42,False,sdv-id-UpXphJ,2024-09-17 15:34:49,New user exploring features,Joseph,lawrence43@example.net,https://www.ivy45.com,+1-361-771-9104,completed,4,CAD,15420,Tokelau,Oklahoma,South Jordanport,Preferred contact time: mornings
184,5208.18,True,sdv-id-FDtbGR,2022-10-27 23:10:51,"Feedback provider, helps improve services",John,arnoldalicia@example.org,https://www.jack67.com,+1-845-347-5118,pending,3,USD,19310,Togo,Hawaii,Aaronberg,Follow up on recent inquiry
132,5885.17,False,sdv-id-gBmxVq,2022-11-24 06:36:38,"Feedback provider, helps improve services",Joseph,brownkevin@example.net,https://www.oneal-morales.com/,+1-244-592-1691,pending,4,CAD,01295,Guam,Virginia,Michaelshire,Interested in new features
140,6625.89,True,sdv-id-yGDinT,2024-08-07 06:44:59,,David,kristinallen@example.net,http://www.burch.info/,+1-185-325-7572,shipped,4,USD,01146,Ecuador,Indiana,Diazfurt,Has expressed interest in premium plan
193,6942.5,True,sdv-id-CQBuxF,2024-07-22 20:48:36,"Long-term subscriber, rarely contacts support",Bryce,jorgemartin@example.org,https://hill-klein.com/,+1-418-785-4268,processing,4,EUR,,,Arkansas,Port Garyport,Has expressed interest in premium plan
138,9531.72,True,sdv-id-yZDZYb,2024-03-01 18:38:17,"Feedback provider, helps improve services",Michael,usharp@example.org,,+1-790-107-4478,processing,4,EUR,17041,Tanzania,Arizona,Sethberg,Preferred contact time: mornings
145,2019.13,False,sdv-id-hTMjwl,2022-06-01 21:35:08,New user exploring features,David,frederickmills@example.net,http://www.wright.com/,+1-915-980-7958,completed,5,EUR,66057,Latvia,Idaho,West Jennifer,Interested in new features
148,128.92,False,sdv-id-cfPLal,2025-03-27 21:21:12,,Eric,gillespiekimberly@example.org,https://www.schultz.com/,+1-909-396-9341,cancelled,3,GBP,07703,Germany,,New Samuelchester,Preferred contact time: mornings
181,4400.65,True,sdv-id-AhZVlp,2022-11-29 02:16:30,"Long-term subscriber, rarely contacts support",Gregory,meganguzman@example.com,https://alice.com,+1-554-814-0098,shipped,5,USD,11294,Malawi,,,Interested in new features
155,3286.43,False,sdv-id-pEYFDU,2023-07-08 15:39:15,"Long-term subscriber, rarely contacts support",Anne,mannerika@example.net,http://www.robertson.com/,+1-600-876-8355,processing,4,USD,86049,Estonia,Oklahoma,Danielsland,
141,3066.29,False,sdv-id-eckjMT,2023-12-22 11:23:30,Loyal customer with frequent purchases,Victoria,tracey22@example.net,https://www.daniels-banks.org/,+1-094-148-5121,shipped,5,EUR,10153,,Arkansas,Travisbury,Follow up on recent inquiry
117,2152.36,True,sdv-id-sFaokP,2024-04-12 11:27:19,"Long-term subscriber, rarely contacts support",Ashley,droberts@example.org,https://www.lee-cortez.net/,+1-836-215-4864,processing,5,AUD,51472,Jordan,Nevada,Davidtown,Has expressed interest in premium plan
157,5065.78,False,sdv-id-jpHtqs,2023-02-18 20:31:24,,Brandy,santanamichael@example.org,http://ford.net/,+1-747-979-3925,pending,4,EUR,83764,,Florida,Lake Elainetown,Follow up on recent inquiry
180,8809.38,False,sdv-id-MuIvUO,2024-03-14 23:42:19,Loyal customer with frequent purchases,David,daughertyalexis@example.com,https://www.ivy45.com,+1-766-045-9987,processing,5,AUD,99613,Wallis and Futuna,Rhode Island,West Sherribury,Follow up on recent inquiry
177,2307.42,False,sdv-id-KiDgkU,2022-09-04 01:05:47,"Feedback provider, helps improve services",Gary,sophia03@example.net,https://www.diana34.com,+1-990-713-9157,shipped,3,EUR,89219,New Zealand,Oklahoma,Julietown,Follow up on recent inquiry
159,9403.91,True,sdv-id-nShWys,2023-04-06 05:25:20,Interested in new product releases,Alicia,kimberly35@example.org,https://rodgers.com/,+1-582-562-9223,pending,3,USD,95185,Western Sahara,Maine,Meganborough,Has expressed interest in premium plan
157,7601.55,False,sdv-id-TJevrA,2024-07-11 21:32:58,New user exploring features,Jennifer,wilsonchristian@example.com,http://www.ryan-williams.com/,+1-796-748-3009,completed,4,EUR,55753,Libyan Arab Jamahiriya,Ohio,Lake Josephfurt,Preferred contact time: mornings
171,2572.73,True,sdv-id-caCVbk,2022-11-29 20:19:01,New user exploring features,Jessica,gutierrezteresa@example.com,http://williams.biz/,+1-530-214-2806,cancelled,4,CAD,38756,American Samoa,,,
183,8074.36,True,sdv-id-WzCeOH,2023-10-30 00:05:03,Interested in new product releases,Christopher,angela66@example.com,https://www.karen89.com,+1-463-639-9363,completed,3,AUD,47138,North Macedonia,Missouri,,
186,6326.08,True,sdv-id-OJcGMW,2022-12-16 03:51:57,New user exploring features,Jennifer,hmason@example.com,https://www.morgan-crawford.info/,+1-522-909-7072,completed,5,EUR,76509,Ecuador,New York,North Christopher,"VIP customer, provide priority support"
120,7133.01,False,sdv-id-KKvyod,2024-06-29 22:43:40,Active community member,Kathryn,cvillanueva@example.com,https://jenkins-thomas.info/,+1-334-149-4571,completed,3,GBP,84816,,Alaska,Lake Bridget,No specific preferences
122,382.48,True,sdv-id-dBIYeb,2023-11-26 03:05:17,"Long-term subscriber, rarely contacts support",Dylan,carlos05@example.org,https://www.jack67.com,+1-503-664-6547,cancelled,5,USD,16667,Equatorial Guinea,Nebraska,Martinbury,Preferred contact time: mornings
164,3893.27,False,sdv-id-IrGhNH,2024-12-20 08:49:44,Active community member,Jodi,gbarnett@example.org,https://www.clark.com/,+1-707-586-3571,pending,4,EUR,83209,Equatorial Guinea,New York,,Follow up on recent inquiry
146,3750.39,False,sdv-id-fqGnnO,2024-10-31 06:57:14,"Feedback provider, helps improve services",Gregory,desireemcmahon@example.net,http://wilson.net/,+1-098-261-0647,cancelled,4,EUR,20803,Nepal,Delaware,Ashleyburgh,Follow up on recent inquiry
149,6521.2,True,sdv-id-aiNYUl,2023-05-22 12:02:05,New user exploring features,Ashley,james89@example.org,https://ryan-dickerson.com/,+1-940-345-6820,processing,5,CAD,98792,Bolivia,Kansas,Wellsfort,"VIP customer, provide priority support"
179,7984.88,False,sdv-id-kaeaTC,2025-03-29 13:36:52,New user exploring features,John,hoffmanchristine@example.net,https://alice.com,+1-035-552-4105,shipped,4,AUD,09504,,Alaska,West Shelleychester,Follow up on recent inquiry
119,4735.62,False,sdv-id-FFjwgB,2025-02-12 11:33:09,,David,garciamelissa@example.com,http://hart.com/,+1-524-309-3023,processing,5,USD,44650,Russian Federation,Oregon,East Leeside,Preferred contact time: mornings
123,8053.1,True,sdv-id-lUCsqo,2023-09-25 21:51:16,New user exploring features,Deborah,maxdaniel@example.com,https://www.jack67.com,+1-355-918-5830,completed,3,JPY,40209,Poland,Wisconsin,Ericchester,
181,678.36,True,sdv-id-xzkjoP,2023-01-26 08:25:30,,Michelle,jennifer61@example.com,https://price-galloway.info/,+1-078-775-4233,processing,4,AUD,34369,Pitcairn Islands,Arkansas,Port Brentton,"VIP customer, provide priority support"
117,8553.13,True,sdv-id-LRYoGJ,2024-02-28 00:55:21,Loyal customer with frequent purchases,Tyler,jporter@example.org,https://www.barrett-wong.biz/,+1-674-198-7318,shipped,3,AUD,16680,French Polynesia,Pennsylvania,West Jacob,Preferred contact time: mornings
200,121.63,True,sdv-id-aqFyer,2024-07-19 11:36:20,Loyal customer with frequent purchases,Courtney,johnmartinez@example.org,https://www.bob78.com,+1-771-064-9940,shipped,3,JPY,84587,Oman,Alaska,South Nicholasshire,No specific preferences
161,6198.5,False,sdv-id-nlXlcZ,2022-06-19 21:39:09,"Feedback provider, helps improve services",Kevin,zjacobs@example.net,https://www.green-peters.com/,+1-992-981-1293,shipped,3,USD,18838,,,North Austinfort,Customer since 2023
153,4453.38,False,sdv-id-AelWIN,2025-01-01 04:09:13,"Long-term subscriber, rarely contacts support",Natalie,audreygrimes@example.net,,+1-366-870-1953,completed,5,CAD,62647,Malaysia,Mississippi,Madisonhaven,
144,3963.56,True,sdv-id-ttMKFs,2023-06-17 14:26:24,Loyal customer with frequent purchases,Stephanie,william53@example.net,https://alice.com,+1-588-716-6901,pending,4,AUD,45088,Chile,South Carolina,,Customer since 2023
130,8090.24,False,sdv-id-qdmMhc,2024-07-05 04:40:43,Interested in new product releases,Keith,ywalton@example.org,https://obrien.com/,+1-312-883-6143,completed,4,GBP,49611,,Washington,,Preferred contact time: mornings
103,5768.5,False,sdv-id-ZaeWET,2022-10-22 09:05:14,New user exploring features,Christian,zjohnson@example.com,,+1-064-298-2669,completed,4,CAD,40142,Saudi Arabia,Idaho,,
105,6768.12,False,sdv-id-rdiBNi,2023-02-26 05:15:50,,Kathleen,emily78@example.org,https://www.bob78.com,+1-774-150-9420,pending,3,GBP,49689,Bermuda,New York,Foxberg,Preferred contact time: mornings
137,7242.75,True,sdv-id-gnFPdE,2022-08-20 06:37:48,Interested in new product releases,Victoria,qjoseph@example.org,https://www.bob78.com,+1-425-419-4824,completed,5,CAD,24288,,Tennessee,Markland,No specific preferences
120,6409.3,False,sdv-id-YCBSkJ,2022-08-07 14:35:57,Active community member,Brianna,ocook@example.net,https://rhodes.biz/,+1-293-137-3056,completed,4,AUD,47066,Iceland,Nevada,Lisamouth,Preferred contact time: mornings
199,3482.85,True,sdv-id-jzJMFv,2024-06-30 04:55:50,Interested in new product releases,Jason,deanjonathan@example.com,http://nguyen.com/,+1-207-869-8798,completed,3,CAD,19735,Belgium,,East Christophermouth,"VIP customer, provide priority support"
129,5483.82,True,sdv-id-rGKfry,2024-01-09 02:17:42,Interested in new product releases,Cynthia,kellydavid@example.net,https://www.trujillo.com/,+1-206-587-9896,pending,5,CAD,07335,Benin,Connecticut,West Alexis,Has expressed interest in premium plan
114,163.42,False,sdv-id-UDEnje,2024-03-17 18:02:04,Interested in new product releases,Amy,carolynhernandez@example.net,https://ross.com/,+1-302-498-6480,processing,4,JPY,64426,Australia,Wyoming,East Tracyside,"VIP customer, provide priority support"
163,7864.13,True,sdv-id-WTuuzd,2024-07-05 04:37:04,"Feedback provider, helps improve services",Rachel,xarmstrong@example.org,http://www.davis.com/,+1-037-346-9781,cancelled,4,JPY,41596,Saint Lucia,Maryland,North Joycefort,Customer since 2023
181,553.73,True,sdv-id-XfSwXZ,2023-10-11 09:20:37,"Feedback provider, helps improve services",Kenneth,danieljohnson@example.org,https://www.bob78.com,+1-703-894-1298,pending,3,EUR,34742,Russian Federation,Georgia,South William,No specific preferences
152,5593.34,True,sdv-id-aPFwWT,2023-06-04 10:53:45,Interested in new product releases,Adam,masonheidi@example.com,http://www.anderson.com/,+1-118-281-9834,shipped,4,USD,75166,Hong Kong,Mississippi,New Stacytown,Interested in new features
109,8204.18,False,sdv-id-fbESNK,2022-07-29 09:08:52,Loyal customer with frequent purchases,Seth,kcruz@example.org,https://alice.com,+1-204-950-7369,shipped,5,GBP,84161,Panama,Maine,Davisstad,Follow up on recent inquiry
200,4562.72,True,sdv-id-yTWJHq,2025-01-23 14:53:48,Loyal customer with frequent purchases,Kimberly,gravesjuan@example.com,http://davis-griffin.biz/,+1-293-752-0062,shipped,3,GBP,,Belgium,,Christinestad,"VIP customer, provide priority support"
189,2158.82,True,sdv-id-frilca,2023-09-11 05:11:20,,Jessica,shull@example.net,,+1-131-592-4304,completed,4,AUD,45277,Kuwait,Nebraska,Alexanderhaven,
119,882.01,False,sdv-id-OPVzEE,2025-03-22 14:46:54,,Dorothy,vrussell@example.net,https://www.diana34.com,+1-410-380-5702,cancelled,3,GBP,43312,Ecuador,,Bethton,Has expressed interest in premium plan
123,9065.74,True,sdv-id-yzqpkb,2023-02-27 07:24:18,Active community member,Erika,nicholassantos@example.net,http://clarke-payne.com/,+1-402-491-2833,cancelled,5,USD,35755,,North Dakota,West Christinafort,Customer since 2023
133,6714.47,False,sdv-id-oebpos,2025-04-11 17:24:20,Loyal customer with frequent purchases,Anthony,samuel82@example.org,https://shea.com/,+1-519-023-4527,cancelled,4,CAD,15475,Belize,Hawaii,Port Stacystad,Preferred contact time: mornings
100,1595.69,True,sdv-id-gAvlTk,2023-08-16 15:14:38,New user exploring features,Valerie,promero@example.org,http://west.com/,+1-633-416-9581,cancelled,5,CAD,73358,,New Jersey,,No specific preferences
153,6744.84,False,sdv-id-PDhKRL,2023-06-15 19:30:25,Active community member,Jessica,wongsteven@example.org,https://alice.com,+1-843-210-5583,shipped,4,GBP,97715,Finland,Wyoming,South Beth,Interested in new features
175,5620.59,False,sdv-id-cFNfFV,2022-07-28 22:30:57,New user exploring features,Timothy,jrich@example.net,http://wright.com/,+1-781-494-5917,pending,5,AUD,83837,Brazil,Massachusetts,West Diamond,Customer since 2023
142,7601.66,True,sdv-id-xLWFSZ,2023-10-15 18:24:03,Active community member,Andrea,jamesmoreno@example.net,,+1-111-483-8222,completed,3,USD,27633,Trinidad and Tobago,New Hampshire,West Jessica,Follow up on recent inquiry
171,8411.38,True,sdv-id-IeTqvu,2024-01-09 21:14:34,,Cory,nolanricky@example.com,https://alice.com,+1-579-225-6435,completed,5,EUR,78222,China,Idaho,,Customer since 2023
151,236.14,True,sdv-id-zJoTBm,2025-03-04 09:17:31,Interested in new product releases,Lynn,amitchell@example.org,http://www.clark.com/,+1-630-886-2102,pending,5,AUD,63922,Congo,Virginia,Palmerfurt,Interested in new features
145,5121.21,True,sdv-id-HycpWr,2023-05-19 14:29:57,Loyal customer with frequent purchases,Michele,fsmith@example.org,,+1-557-322-9643,completed,5,GBP,50473,Turkmenistan,,North Timothy,
197,3437.95,False,sdv-id-woWJgU,2024-09-09 22:01:08,Loyal customer with frequent purchases,Caleb,gregory25@example.net,https://jackson.com/,+1-880-617-7666,pending,4,EUR,18249,,Pennsylvania,Stephaniemouth,Has expressed interest in premium plan
190,7467.69,False,sdv-id-kzPjhx,2024-05-14 04:24:06,Loyal customer with frequent purchases,Anthony,murphyryan@example.org,,+1-810-592-9535,processing,5,EUR,,Mali,California,Nicholasview,Follow up on recent inquiry
121,2974.01,True,sdv-id-iOTVRM,2023-05-23 05:41:42,New user exploring features,Ashley,caroljones@example.org,http://mcintyre.biz/,+1-108-412-1313,shipped,3,CAD,76433,Belgium,Georgia,Port Karla,Interested in new features
163,5979.32,True,sdv-id-ZWmIhL,2022-06-23 00:59:27,Interested in new product releases,Sara,xromero@example.com,http://collins.com/,+1-588-893-2480,pending,4,CAD,62162,Somalia,Missouri,,Has expressed interest in premium plan
195,9155.01,False,sdv-id-OxYePw,2022-12-10 11:42:33,Loyal customer with frequent purchases,Patrick,marvin43@example.org,https://stevens.info/,+1-031-651-6762,processing,5,AUD,96710,French Southern Territories,Tennessee,East Anthonyborough,"VIP customer, provide priority support"
162,6926.54,False,sdv-id-cwTntB,2024-11-23 02:10:28,Active community member,Gregory,alvaradonancy@example.net,,+1-388-796-6489,pending,4,JPY,03700,Liechtenstein,Kentucky,,No specific preferences
129,5259.95,False,sdv-id-UTzYkP,2024-02-19 21:09:30,Interested in new product releases,Haley,hendersonlindsay@example.org,https://diaz.com/,+1-448-459-1896,cancelled,4,AUD,,Venezuela,,Hartland,Follow up on recent inquiry
148,4326.36,False,sdv-id-SACUrP,2024-08-31 10:05:32,,Thomas,cyoder@example.net,http://www.smith.com/,+1-934-001-2035,completed,5,AUD,09459,Angola,Illinois,Rickyberg,
113,9649.01,False,sdv-id-BWGhzG,2025-05-05 08:35:34,New user exploring features,Evelyn,ywilliams@example.net,http://www.obrien.biz/,+1-322-275-6819,processing,5,CAD,65820,India,Mississippi,Kennethmouth,Preferred contact time: mornings
200,4450.96,False,sdv-id-bgYIge,2025-03-24 09:35:12,"Feedback provider, helps improve services",Rachel,kpowers@example.org,https://www.jack67.com,+1-418-606-4538,processing,4,GBP,79554,Costa Rica,,West Kimberly,Interested in new features
197,5702.75,True,sdv-id-evlmkq,2023-01-13 19:17:39,Active community member,Adam,amberjackson@example.org,http://shannon.com/,+1-948-199-2500,processing,5,CAD,83095,Nigeria,,East Regina,
115,360.76,False,sdv-id-bMhWRx,2022-08-03 05:36:09,Active community member,Maureen,cmccarthy@example.com,https://www.rivera.com/,+1-875-919-6655,processing,5,AUD,,Guam,,East Michelleborough,
145,2713.06,False,sdv-id-LFagCR,2023-05-29 20:36:50,"Feedback provider, helps improve services",Scott,sotokimberly@example.com,https://perez.com/,+1-500-565-9243,shipped,4,USD,90486,Peru,Arizona,Port Karenmouth,"VIP customer, provide priority support"
149,3829.58,True,sdv-id-nHSKkJ,2024-01-12 10:27:36,"Long-term subscriber, rarely contacts support",Beth,kim54@example.org,https://hudson.com/,+1-661-812-3450,shipped,5,GBP,50041,Tokelau,Nevada,Solischester,Follow up on recent inquiry
156,6645.2,True,sdv-id-dygphB,2023-06-14 21:41:30,Loyal customer with frequent purchases,Carla,brianali@example.org,https://le.com/,+1-839-178-1172,completed,3,GBP,14144,Mozambique,Hawaii,Bobbybury,Customer since 2023
110,5892.67,True,sdv-id-PCqJhz,2025-02-22 07:07:41,New user exploring features,Amanda,randypierce@example.org,https://www.diana34.com,+1-192-290-1216,completed,5,GBP,66284,Brazil,Tennessee,West Donnashire,Interested in new features
165,9588.61,False,sdv-id-CBKvfc,2023-07-25 06:04:07,,Carly,zbanks@example.net,,+1-548-273-1614,processing,3,GBP,57933,,Nebraska,Johnsonside,Has expressed interest in premium plan
115,6400.46,True,sdv-id-bitmko,2025-01-14 15:55:38,New user exploring features,Kristin,meadowsbrianna@example.org,http://holland-graves.com/,+1-602-127-2848,pending,3,GBP,86203,Switzerland,Virginia,Natalieton,Interested in new features
168,1201.84,True,sdv-id-CWjrSt,2023-03-25 21:24:52,Active community member,Timothy,josephlyons@example.org,http://www.strong-hudson.com/,+1-679-240-7186,pending,4,CAD,76890,Israel,Minnesota,,
149,7934.67,False,sdv-id-ubRssn,2023-09-27 15:36:02,Loyal customer with frequent purchases,Melissa,prose@example.net,http://www.wilcox-marsh.com/,+1-700-586-6590,processing,3,GBP,06535,Heard Island and McDonald Islands,South Dakota,Ramirezchester,
182,1188.61,True,sdv-id-zwSQfl,2024-10-16 22:55:02,,Anthony,matthewdawson@example.org,https://www.jack67.com,+1-038-629-0195,shipped,5,EUR,03064,South Georgia and the South Sandwich Islands,Illinois,,Customer since 2023
195,1480.04,False,sdv-id-yoXSmv,2022-11-12 17:40:27,"Long-term subscriber, rarely contacts support",Matthew,donald37@example.net,https://www.karen89.com,+1-028-411-5168,processing,5,GBP,72314,Sweden,Utah,Ashleytown,Follow up on recent inquiry
181,9198.71,True,sdv-id-tOUNwC,2023-05-14 09:44:22,"Feedback provider, helps improve services",Ann,evelynhenderson@example.com,https://www.karen89.com,+1-986-291-7328,cancelled,5,CAD,52726,Cyprus,Vermont,Isaactown,
155,7170.54,False,sdv-id-MGyOde,2022-11-29 01:03:26,Loyal customer with frequent purchases,Jennifer,fsoto@example.com,,+1-707-891-5188,pending,5,AUD,70514,Malawi,West Virginia,Brianville,Has expressed interest in premium plan
193,950.04,False,sdv-id-rwgFqj,2024-06-25 03:08:16,,Edward,eric07@example.com,https://www.hancock-castillo.com/,+1-073-457-1177,shipped,3,JPY,,Kyrgyz Republic,New Jersey,East Joshuaside,Follow up on recent inquiry
105,8934.18,False,sdv-id-rpzVLl,2024-03-27 01:01:44,"Long-term subscriber, rarely contacts support",Brian,katherinelewis@example.org,https://www.bob78.com,+1-087-907-0588,completed,3,EUR,48179,Bangladesh,,,Follow up on recent inquiry
125,9027.49,True,sdv-id-KXEooI,2024-02-08 12:32:19,Loyal customer with frequent purchases,Andrew,robert68@example.org,https://martinez.com/,+1-999-418-7978,pending,5,EUR,43552,Thailand,Arkansas,Evanchester,Preferred contact time: mornings
147,5830.57,False,sdv-id-CTSzvk,2023-06-23 13:23:54,,David,perrymatthew@example.org,https://gonzales.net/,+1-876-744-7889,shipped,4,GBP,08883,Kenya,,New Billy,Customer since 2023
186,7233.14,False,sdv-id-KnqVOx,2025-02-06 19:31:03,New user exploring features,Ann,david27@example.org,,+1-420-354-1274,completed,3,GBP,94366,,Oregon,West Jennifer,Customer since 2023
126,8469.21,False,sdv-id-SLLuao,2022-11-01 04:36:39,Interested in new product releases,Michael,tsingh@example.net,http://www.montes.biz/,+1-378-928-9400,completed,5,JPY,35272,Botswana,Michigan,,
128,7795.08,True,sdv-id-FqJMYR,2024-01-01 16:59:19,Loyal customer with frequent purchases,Brenda,stacy53@example.net,https://www.brooks-walters.com/,+1-022-797-0616,shipped,3,GBP,41237,,Ohio,East Rayburgh,No specific preferences
182,737.26,False,sdv-id-uzrqCn,2022-06-02 04:15:06,"Long-term subscriber, rarely contacts support",Matthew,davidkirby@example.org,https://www.jack67.com,+1-110-422-9761,cancelled,4,GBP,50053,Sierra Leone,Iowa,Port George,Customer since 2023
193,1426.55,False,sdv-id-sjlYxs,2023-07-04 14:01:01,Loyal customer with frequent purchases,Nicholas,davidlopez@example.org,https://shelton.com/,+1-316-366-8513,cancelled,4,GBP,77612,Northern Mariana Islands,,Johnsontown,Preferred contact time: mornings
152,6382.11,False,sdv-id-cgifMM,2024-11-20 15:31:30,Interested in new product releases,Melissa,ian43@example.org,https://www.jimenez.com/,+1-589-906-7591,shipped,3,CAD,29931,Grenada,,,Preferred contact time: mornings
146,1853.62,False,sdv-id-wiRgHE,2025-03-02 09:36:39,,Belinda,shanemann@example.com,http://gonzalez.net/,+1-257-481-3191,pending,5,USD,82525,Mauritania,Vermont,North Thomasborough,Customer since 2023
194,6002.01,True,sdv-id-axmBee,2022-06-14 08:58:04,Loyal customer with frequent purchases,Jill,garnerjasmine@example.net,https://www.karen89.com,+1-882-327-2365,cancelled,5,USD,03697,,Colorado,Lisaville,No specific preferences
134,6475.18,False,sdv-id-riGqOI,2023-12-14 11:32:37,"Feedback provider, helps improve services",Andrew,lbaird@example.net,http://villa.info/,+1-332-096-0019,cancelled,5,AUD,41754,Mauritius,,North John,Follow up on recent inquiry
107,7676.85,False,sdv-id-ADpGcr,2024-11-03 08:36:07,"Feedback provider, helps improve services",Ashley,cheyennelester@example.net,https://www.karen89.com,+1-074-940-3868,shipped,5,JPY,48424,Mexico,,North Johnberg,Interested in new features
189,7969.72,False,sdv-id-jMLuKQ,2023-12-31 16:39:34,Interested in new product releases,Maria,dstephens@example.com,https://www.diana34.com,+1-481-388-2811,processing,4,GBP,57784,Cayman Islands,Alabama,Sheppardberg,Interested in new features
150,6353.13,False,sdv-id-iqeEWn,2023-05-20 17:55:12,"Long-term subscriber, rarely contacts support",Michelle,angelapugh@example.net,https://www.bob78.com,+1-756-216-0075,processing,4,CAD,82465,Luxembourg,Washington,South Amy,
146,4114.25,False,sdv-id-oPJyVg,2024-10-16 12:23:01,,Ryan,jason13@example.org,https://baker-miller.com/,+1-413-018-0452,completed,4,EUR,62458,,South Dakota,,
165,4308.61,False,sdv-id-lhwjDV,2023-05-25 05:16:59,Loyal customer with frequent purchases,Nicole,froy@example.com,https://www.jones.com/,+1-374-197-2481,processing,5,CAD,,Svalbard & Jan Mayen Islands,Hawaii,,
154,4520.62,False,sdv-id-MeNTPs,2024-05-24 02:13:03,"Feedback provider, helps improve services",Michael,patricia51@example.net,,+1-471-724-4376,processing,5,CAD,10514,,Oklahoma,Kellyberg,Follow up on recent inquiry
172,7756.49,False,sdv-id-jgArMX,2024-03-19 00:48:52,"Feedback provider, helps improve services",Laurie,cody88@example.org,https://www.jack67.com,+1-172-162-2925,cancelled,3,USD,45142,Syrian Arab Republic,Oregon,Brookeberg,"VIP customer, provide priority support"
178,3779.25,True,sdv-id-FoCJXD,2022-08-20 18:02:22,Active community member,Krista,hjordan@example.org,http://www.wu-ingram.net/,+1-989-704-9197,shipped,4,AUD,03234,Panama,Kentucky,Clarkburgh,Follow up on recent inquiry
134,5398.72,False,sdv-id-UhbzSS,2025-04-04 19:48:02,Active community member,Joshua,bradley53@example.net,https://martin-kelley.com/,+1-841-541-8954,cancelled,3,EUR,82054,,,East Sharonside,Customer since 2023
119,2055.5,True,sdv-id-VLROMB,2023-12-01 18:36:55,"Feedback provider, helps improve services",Jennifer,byrdmorgan@example.com,http://www.butler-koch.com/,+1-491-180-6389,pending,5,CAD,53628,Portugal,South Dakota,East Charlesshire,"VIP customer, provide priority support"
135,2530.36,True,sdv-id-ZxEBcq,2025-04-11 02:08:48,New user exploring features,Sarah,bennettrachel@example.com,http://www.weber.org/,+1-902-043-7767,cancelled,3,EUR,11156,Palestinian Territory,Mississippi,Lake Lindaville,Has expressed interest in premium plan
192,6462.52,False,sdv-id-dezETx,2023-06-13 12:41:24,Interested in new product releases,Jose,cjackson@example.com,https://www.diana34.com,+1-057-154-2452,pending,3,CAD,84056,Nicaragua,Hawaii,West Richard,Customer since 2023
104,5559.46,True,sdv-id-YUGket,2022-12-27 07:00:39,Loyal customer with frequent purchases,Derek,castromegan@example.com,https://www.hill.com/,+1-371-606-3880,shipped,3,JPY,,Spain,Tennessee,West Julianstad,
128,4215.76,True,sdv-id-YqxQCZ,2022-06-14 19:46:46,"Long-term subscriber, rarely contacts support",Alice,andrew23@example.com,https://www.bob78.com,+1-563-892-6403,pending,4,USD,28274,Barbados,,Williamsburgh,Follow up on recent inquiry
168,6615.47,True,sdv-id-nKALyt,2024-04-30 20:52:18,"Feedback provider, helps improve services",Rachel,sclark@example.net,https://www.diana34.com,+1-000-329-3457,completed,5,CAD,61233,Egypt,,Pricefurt,
178,9427.38,True,sdv-id-QoAOdx,2022-06-22 07:18:08,Loyal customer with frequent purchases,Stephen,lpierce@example.org,http://morales.net/,+1-365-194-4239,shipped,3,AUD,35764,Sierra Leone,,,Customer since 2023
113,9384.35,True,sdv-id-mfPYaX,2024-06-07 04:27:46,Active community member,Nathaniel,fowlerjohn@example.com,,+1-826-927-9298,pending,4,CAD,18817,Nigeria,North Dakota,Penningtonfurt,Customer since 2023
