user_id,account_balance,is_active,customer_uuid,signup_date,profile_text,first_name,email_address,personal_website,contact_number,order_status,rating,currency_code,postal_code,country,state,city,notes
128,5018.95,True,sdv-id-LiEYaS,2023-07-01 15:55:32,Interested in new product releases,Jeremiah,alevine@example.net,https://anderson.com/,001-783-230-4663x664,cancelled,5,USD,62242,Japan,Oregon,Salashaven,No specific preferences
133,6608.11,False,sdv-id-vishmG,2023-02-20 14:58:44,Loyal customer with frequent purchases,Victoria,brownjasmin@example.com,http://www.cain-beck.com/,(690)542-2910x441,cancelled,4,AUD,90568,Canada,New Hampshire,West Robertport,Follow up on recent inquiry
123,3657.92,True,sdv-id-Dusdxg,2023-11-05 00:46:25,Active community member,Amy,meghanewing@example.com,http://www.davis-jackson.com/,767-687-4036,shipped,4,EUR,27900,Germany,Louisiana,North Williamton,Preferred contact time: mornings
130,1083.54,False,sdv-id-fDhEtF,2023-10-04 01:47:50,Loyal customer with frequent purchases,Susan,whitestephanie@example.org,https://fleming.com/,(200)676-2923x396,pending,4,AUD,59900,Canada,Maine,West Miguelview,Customer since 2023
129,8672.18,False,sdv-id-upJgWu,2022-08-03 06:54:25,Active community member,Jennifer,ispencer@example.org,http://fitzpatrick-lopez.com/,+1-267-769-3210x1719,pending,3,EUR,68300,Germany,California,Stevenborough,No specific preferences
126,4924.09,True,sdv-id-jlbjdx,2023-10-12 10:59:28,Active community member,Sherry,esoto@example.org,https://www.holder.biz/,001-566-237-5913x6748,pending,3,JPY,25071,Canada,Pennsylvania,West Lindsay,Follow up on recent inquiry
132,7094.58,False,sdv-id-iksMgZ,2023-02-14 11:06:00,"Feedback provider, helps improve services",Joan,nathaniel32@example.com,http://www.romero.com/,719.361.6757,pending,3,EUR,59141,United Kingdom,Oklahoma,Travisville,Follow up on recent inquiry
131,5718.61,True,sdv-id-ZNluBy,2023-07-06 09:57:59,Loyal customer with frequent purchases,Ana,thorntondavid@example.org,https://ramirez.com/,(728)475-1048x3342,pending,4,AUD,81774,Canada,Ohio,West Mark,Customer since 2023
128,3045.67,False,sdv-id-vyiJYZ,2023-03-23 11:48:23,Active community member,Kathryn,kingjeanette@example.org,https://moore.org/,288.230.2481,cancelled,5,GBP,61560,Japan,Texas,Lake Samuelbury,Preferred contact time: mornings
132,9225.18,True,sdv-id-exLtZW,2022-11-30 06:51:03,"Feedback provider, helps improve services",Robert,kennethbennett@example.net,https://wolfe-jones.org/,510.926.1011,shipped,5,JPY,74221,Canada,Hawaii,West Meganchester,Has expressed interest in premium plan
123,5920.67,False,sdv-id-SxEQAr,2023-12-11 02:20:29,Active community member,Kevin,lmartinez@example.net,https://www.ramirez.com/,+1-331-652-2737x110,cancelled,5,AUD,65597,Germany,New Jersey,West Michael,Interested in new features
123,8929.72,True,sdv-id-NQiTtH,2024-02-10 01:14:42,"Long-term subscriber, rarely contacts support",Jennifer,swells@example.org,http://colon.net/,(741)370-9087x591,cancelled,4,AUD,06505,Japan,Connecticut,North Amandafort,Follow up on recent inquiry
133,3335.48,True,sdv-id-wNsxUf,2022-08-28 20:10:25,Loyal customer with frequent purchases,Valerie,tonyabrown@example.com,https://mendoza.biz/,610-511-2153x154,completed,4,GBP,62939,Germany,Vermont,Dawntown,No specific preferences
134,8101.02,False,sdv-id-xomSeB,2023-03-31 15:37:29,Active community member,Michael,williamsmelanie@example.com,http://www.love.info/,001-937-396-6579x73854,cancelled,5,USD,36263,Germany,North Carolina,Carrville,Interested in new features
124,6557.48,True,sdv-id-wnCXrv,2023-01-12 10:13:30,Interested in new product releases,Nicholas,dguzman@example.org,http://farrell-wood.org/,+1-305-518-8527x6465,pending,4,CAD,20267,Canada,Ohio,Morrischester,Preferred contact time: mornings
129,6107.67,False,sdv-id-FxCiqP,2023-12-26 08:57:55,Interested in new product releases,Mary,ryoung@example.org,https://www.brown.info/,448-391-9758x83452,pending,5,AUD,67327,United Kingdom,Ohio,Kimchester,Interested in new features
135,5899.11,False,sdv-id-wBPZEi,2023-02-07 15:43:31,"Feedback provider, helps improve services",Kimberly,aprilbright@example.org,https://smith.com/,471-393-2705,completed,4,AUD,74298,United Kingdom,New York,Geoffreyview,Preferred contact time: mornings
128,7149.57,True,sdv-id-lHMlhj,2022-08-14 19:57:54,Loyal customer with frequent purchases,Jake,cory02@example.net,http://walter.com/,646-744-7353x26487,cancelled,3,USD,43453,United States,Utah,Mercadotown,Has expressed interest in premium plan
134,7428.69,False,sdv-id-RfYBhy,2023-01-10 21:23:51,"Long-term subscriber, rarely contacts support",Daniel,nraymond@example.net,http://barry.net/,+1-743-636-2077x00650,shipped,5,CAD,29734,United States,Alabama,Michaelside,Follow up on recent inquiry
134,8263.6,False,sdv-id-VUHeMy,2023-08-12 09:22:10,Active community member,Bethany,seancooper@example.org,https://johnson-mathis.com/,+1-347-686-9401x411,pending,3,JPY,43173,Japan,Arizona,New Abigailtown,Has expressed interest in premium plan
136,6688.04,False,sdv-id-uLFDFv,2023-05-13 05:35:04,Interested in new product releases,Frank,jessicasanchez@example.com,https://haney-combs.com/,840.929.8728,processing,5,GBP,24735,Canada,Minnesota,Shermantown,Has expressed interest in premium plan
136,9509.99,False,sdv-id-Mqpzxe,2023-12-28 21:23:33,Loyal customer with frequent purchases,Jonathan,braunkathryn@example.org,https://mosley.com/,442-983-8438x839,pending,4,CAD,14757,United Kingdom,Pennsylvania,West Anthony,Customer since 2023
127,1739.7,True,sdv-id-yqQJMN,2023-09-24 02:20:46,Interested in new product releases,Deborah,mariamiller@example.com,https://www.powell-campos.com/,511.676.0247,shipped,5,EUR,39984,Germany,Maryland,Jenniferberg,Preferred contact time: mornings
130,4557.49,True,sdv-id-CqXzIc,2023-01-04 05:24:01,"Feedback provider, helps improve services",Roger,stephensvincent@example.net,http://neal.com/,+1-891-933-0251x8034,pending,4,JPY,05303,Germany,South Dakota,New Matthewfort,"VIP customer, provide priority support"
123,9053.87,False,sdv-id-CXImGj,2022-08-13 00:47:10,Loyal customer with frequent purchases,Kathy,jonathonmcconnell@example.org,https://anderson.com/,628-521-9501,pending,4,JPY,50336,United Kingdom,Kentucky,Soniaport,Customer since 2023
125,8294.3,False,sdv-id-mbtkiT,2022-11-10 11:51:46,"Feedback provider, helps improve services",Michael,qgray@example.com,https://www.swanson-cruz.biz/,+1-602-913-1267,processing,4,JPY,23416,United Kingdom,Maine,North Tina,Interested in new features
132,3916.39,True,sdv-id-wqFqEG,2023-12-28 09:09:27,Active community member,Ricky,jenniferwallace@example.com,https://www.schaefer-sanders.com/,(812)848-2259x23068,pending,5,JPY,05528,United States,North Dakota,New Sarah,"VIP customer, provide priority support"
130,9125.27,False,sdv-id-oHKDuB,2023-02-10 14:47:47,"Long-term subscriber, rarely contacts support",Jerome,lopezlisa@example.net,https://hawkins.net/,591.700.9250,completed,4,EUR,48615,Japan,Colorado,North Mariahtown,Has expressed interest in premium plan
131,8040.91,False,sdv-id-AVtZrc,2022-11-02 05:06:43,Loyal customer with frequent purchases,Donald,stacy07@example.org,https://espinoza.com/,(987)272-4305x15043,completed,3,JPY,67187,United Kingdom,Pennsylvania,North Christinetown,No specific preferences
126,3545.74,False,sdv-id-zAmcIQ,2022-09-29 06:47:29,Loyal customer with frequent purchases,Larry,vwong@example.com,http://ellis.com/,001-933-719-0121x517,processing,3,AUD,11066,Germany,North Carolina,West Michaelview,Preferred contact time: mornings
128,4701.99,True,sdv-id-DCjFlh,2023-01-30 11:10:26,Loyal customer with frequent purchases,Pamela,rstone@example.com,https://www.smith-summers.com/,(671)388-1259,processing,5,JPY,84448,Japan,Texas,Fosterland,Customer since 2023
123,1011.5,False,sdv-id-FrMwod,2022-12-06 21:40:10,Active community member,Melissa,burgesselizabeth@example.com,https://www.koch-brooks.com/,(637)328-0882,cancelled,3,USD,18408,United States,South Carolina,South Amandaberg,Preferred contact time: mornings
124,5602.83,True,sdv-id-tyWWVs,2023-06-21 14:23:23,"Feedback provider, helps improve services",Gregory,karen32@example.net,http://bradshaw.net/,252.612.8512,processing,3,CAD,42135,Australia,Idaho,Port Morgan,Interested in new features
125,5406.77,True,sdv-id-ehIWOH,2023-12-04 05:34:33,"Long-term subscriber, rarely contacts support",Angela,jacobescobar@example.org,https://www.rodriguez-johnson.com/,998-283-3517x811,cancelled,3,EUR,47776,United Kingdom,Alaska,Jessicaton,"VIP customer, provide priority support"
128,8231.92,True,sdv-id-IgTQPS,2023-10-03 06:16:01,New user exploring features,Russell,peterrobinson@example.com,http://www.ewing.org/,875-322-3272x596,completed,3,CAD,03942,Australia,Michigan,New Ericside,Follow up on recent inquiry
130,4773.93,True,sdv-id-EjtkVe,2023-09-30 05:41:50,"Feedback provider, helps improve services",Randy,wharris@example.org,https://thomas.com/,558-387-0697x0039,processing,5,EUR,27662,Germany,Arizona,New Suzanne,Interested in new features
124,5732.82,False,sdv-id-GGMNwm,2023-11-30 23:18:50,Active community member,Jennifer,mikefry@example.net,http://www.flores.net/,+1-267-940-4249x377,processing,3,JPY,55406,United Kingdom,Texas,Lake Shelby,Customer since 2023
133,9174.29,False,sdv-id-lZUKNL,2022-08-26 08:15:19,Loyal customer with frequent purchases,Cynthia,serranopamela@example.org,https://www.wright.org/,396-448-1236,pending,3,GBP,81666,Australia,Illinois,West Brianbury,Customer since 2023
130,3390.49,True,sdv-id-oPaeSi,2022-09-22 11:28:34,New user exploring features,Howard,nzuniga@example.com,https://ford-ruiz.com/,(218)678-5961x567,pending,5,JPY,12539,United States,Pennsylvania,Watsonland,Has expressed interest in premium plan
131,7220.45,False,sdv-id-Cdsjxi,2022-12-29 00:38:56,"Feedback provider, helps improve services",Elizabeth,homelissa@example.net,http://gardner.biz/,264.916.5031,shipped,3,AUD,65766,Australia,Texas,Lake Brian,Customer since 2023
127,6699.69,False,sdv-id-FTSYZH,2023-01-17 15:04:52,Active community member,William,gwalker@example.net,https://summers.biz/,+1-253-244-6309x88100,cancelled,5,CAD,40834,Germany,West Virginia,South Jenniferchester,Follow up on recent inquiry
134,2878.39,False,sdv-id-vLXZpn,2023-10-20 21:24:14,"Long-term subscriber, rarely contacts support",Robert,bernardcaleb@example.com,http://www.goodman.net/,(375)420-1821x45222,cancelled,4,USD,36927,Germany,New Jersey,Andrewmouth,Has expressed interest in premium plan
130,9816.72,False,sdv-id-hwJVtz,2023-05-02 10:29:20,New user exploring features,Leonard,christie72@example.org,http://moses.com/,997-662-0981x7385,shipped,4,AUD,33028,Japan,Maryland,Bryantville,Customer since 2023
130,8149.63,True,sdv-id-XwxqTi,2022-12-23 03:51:51,Interested in new product releases,Jennifer,pattersonmegan@example.net,http://stephens.com/,796-222-5813x658,pending,4,CAD,89992,Canada,Texas,Wallaceborough,No specific preferences
125,9898.98,True,sdv-id-xDnTFX,2022-08-09 16:26:18,Loyal customer with frequent purchases,Carrie,brad65@example.net,http://www.cochran.com/,669.232.3849x0954,pending,4,EUR,71906,Germany,California,West Barbaraburgh,Customer since 2023
132,1132.6,True,sdv-id-wUJOji,2023-08-03 21:34:17,"Long-term subscriber, rarely contacts support",Kelsey,jameswright@example.net,https://carter.net/,(398)364-8945,processing,3,AUD,92360,United States,Colorado,Lake Toddborough,Has expressed interest in premium plan
124,1169.64,True,sdv-id-yGLTUd,2022-06-01 07:16:15,"Feedback provider, helps improve services",Frances,morganthomas@example.org,https://www.liu.com/,734.598.7492x3339,processing,5,AUD,19880,United Kingdom,North Carolina,Alexanderside,"VIP customer, provide priority support"
129,6599.6,False,sdv-id-dXcODB,2022-11-29 18:26:54,New user exploring features,Christina,jordantrevor@example.com,http://frederick-clark.com/,613.636.4697x65593,completed,4,USD,97074,Australia,Utah,Kellyfort,"VIP customer, provide priority support"
123,5626.27,True,sdv-id-GSVfWN,2023-10-13 17:16:35,New user exploring features,Steve,diane92@example.com,https://barnes.net/,+1-697-773-3583x5188,cancelled,5,CAD,22259,Canada,Michigan,West Timothy,Follow up on recent inquiry
131,8688.0,True,sdv-id-gJnINq,2022-08-29 14:36:43,Loyal customer with frequent purchases,Natalie,xwilliams@example.com,https://www.williams-carter.info/,474-218-1825,pending,4,EUR,62525,Germany,Colorado,Blakefort,Has expressed interest in premium plan
128,3426.68,True,sdv-id-SdWpiD,2023-07-23 17:30:06,Interested in new product releases,Monica,nmeyer@example.net,http://www.petty-shaffer.info/,414-897-5587x295,cancelled,5,GBP,84396,United Kingdom,Alaska,New Brooke,Customer since 2023
126,4103.77,False,sdv-id-OeFcFt,2023-12-12 08:03:07,Loyal customer with frequent purchases,Joyce,richard95@example.org,https://johnson.info/,(649)318-8437x94443,shipped,4,USD,68729,United Kingdom,Rhode Island,Charleston,Preferred contact time: mornings
128,6103.71,True,sdv-id-nlAuHy,2023-12-28 00:18:12,New user exploring features,Adam,smithkaren@example.com,https://www.olson.com/,409.727.1461x30861,processing,3,USD,36766,Japan,Oklahoma,South Kristen,Has expressed interest in premium plan
133,2868.5,False,sdv-id-SGdBtw,2023-02-10 12:20:54,Active community member,Lauren,cynthiakeith@example.org,http://www.jackson.com/,+1-934-926-6249x30042,processing,3,GBP,14474,Australia,California,West Timothyland,"VIP customer, provide priority support"
136,6167.24,False,sdv-id-IyGyeO,2022-06-30 09:45:15,New user exploring features,Travis,warrenmario@example.net,https://www.frank-mcmahon.com/,(879)958-3058x053,processing,3,USD,86265,Japan,Washington,South John,"VIP customer, provide priority support"
134,2008.75,False,sdv-id-POjLvl,2023-07-20 14:33:26,"Feedback provider, helps improve services",Whitney,garrisongeorge@example.org,https://hickman.com/,+1-272-403-5901x54037,processing,5,AUD,12725,Japan,North Carolina,New Bonnieview,No specific preferences
125,4899.67,False,sdv-id-nRarXq,2023-04-11 08:30:33,"Long-term subscriber, rarely contacts support",Robert,susantaylor@example.net,http://levy-green.com/,838-511-9173,cancelled,4,EUR,82929,United States,Indiana,Robertfurt,Preferred contact time: mornings
127,7782.81,True,sdv-id-wGNeub,2024-01-17 03:12:20,New user exploring features,Peter,jamesacosta@example.net,https://www.garcia.net/,970-338-8497x5024,pending,4,JPY,31203,Japan,New Hampshire,Rhondamouth,"VIP customer, provide priority support"
124,1626.59,False,sdv-id-cHgvAF,2023-09-18 18:05:57,Active community member,Kevin,dean70@example.org,http://herring-wright.info/,3708974453,cancelled,4,AUD,66499,Germany,Texas,South Scott,Preferred contact time: mornings
133,2389.94,True,sdv-id-uyarLs,2022-06-25 11:18:40,New user exploring features,Heather,joseph49@example.com,http://wolf.com/,+1-714-331-4244x42844,shipped,3,CAD,16849,Australia,Alabama,New Katherine,Preferred contact time: mornings
136,9967.63,True,sdv-id-duWgyC,2023-07-06 21:36:35,Interested in new product releases,Brian,ulewis@example.org,https://www.obrien-adams.com/,518.667.5147,pending,3,GBP,12459,United States,Kansas,Wandabury,Customer since 2023
135,6141.18,False,sdv-id-XPqosN,2023-01-09 14:35:23,Interested in new product releases,Daniel,zflores@example.net,http://www.gross.org/,001-472-818-1628x905,processing,5,CAD,23286,Japan,Alabama,Oscarberg,Preferred contact time: mornings
127,2161.18,False,sdv-id-Tbelpy,2022-07-25 02:16:19,"Feedback provider, helps improve services",Jacqueline,ayerscarl@example.net,https://www.owens-martinez.org/,+1-950-670-0281x6357,cancelled,4,CAD,00538,Australia,Maryland,West James,Has expressed interest in premium plan
129,3712.24,True,sdv-id-MMqEVx,2023-03-16 18:44:49,New user exploring features,Jo,lowekathleen@example.com,https://www.nelson-hodge.biz/,523.700.7426,completed,5,AUD,44116,United Kingdom,Indiana,Thompsonchester,Interested in new features
136,4501.43,False,sdv-id-SishFn,2023-12-06 03:51:44,Loyal customer with frequent purchases,Rebecca,jessica55@example.org,https://www.edwards.org/,+1-950-309-5305x4769,shipped,4,AUD,46371,Canada,New York,Charlesville,Has expressed interest in premium plan
124,5397.97,True,sdv-id-PledLg,2022-08-03 17:39:17,New user exploring features,Donna,brian17@example.org,http://www.phillips.info/,794-887-9501,cancelled,3,CAD,92790,United States,Ohio,New Corey,Preferred contact time: mornings
129,9997.24,False,sdv-id-wZGmUw,2023-10-13 08:22:31,"Feedback provider, helps improve services",Nicole,staceyallen@example.com,https://www.browning.com/,+1-296-423-0773x92002,pending,5,AUD,51944,Australia,Montana,Trevorside,Customer since 2023
131,9267.8,True,sdv-id-gpukaM,2023-08-13 19:55:30,Interested in new product releases,Natalie,steven31@example.net,https://www.huerta.net/,(402)453-8226,cancelled,3,JPY,52961,Canada,Maine,Staffordmouth,Has expressed interest in premium plan
127,1473.67,False,sdv-id-DHHszJ,2023-11-11 16:57:04,Loyal customer with frequent purchases,Caitlin,michaelwalker@example.net,http://www.thornton.com/,+1-237-671-0366x831,cancelled,3,USD,15037,Canada,Virginia,Hayleymouth,Has expressed interest in premium plan
126,8449.66,False,sdv-id-cFxhsh,2023-12-19 15:45:12,Active community member,Amy,hollowaymichael@example.com,http://cook.net/,848-249-6074x983,pending,5,JPY,27311,Canada,Illinois,South Anthony,Preferred contact time: mornings
135,5202.57,False,sdv-id-dgNcKH,2023-10-12 04:30:36,New user exploring features,Luis,rjimenez@example.org,https://www.miller.com/,001-321-701-0502x7699,completed,4,EUR,82047,Germany,Arizona,Larsenville,Interested in new features
133,2004.01,True,sdv-id-zabxjS,2023-03-09 15:14:04,Interested in new product releases,Kristin,ryan99@example.net,https://www.lucas-brock.com/,8515064229,processing,4,AUD,23017,Canada,Iowa,Littleside,Has expressed interest in premium plan
128,3690.84,False,sdv-id-yzzrcb,2022-08-17 02:03:48,Loyal customer with frequent purchases,Wendy,whitehannah@example.net,http://www.williams.info/,001-828-365-4464x4858,cancelled,4,CAD,88562,United Kingdom,West Virginia,Waltonfort,No specific preferences
130,8048.53,False,sdv-id-GnmMiB,2022-10-21 21:38:48,"Long-term subscriber, rarely contacts support",Wayne,alex79@example.com,http://riley-garner.com/,228-276-7081,processing,3,JPY,48223,United Kingdom,Connecticut,New Jenniferville,Customer since 2023
123,8930.26,True,sdv-id-dFfpxx,2023-09-29 19:13:29,Interested in new product releases,Tabitha,nealcody@example.org,http://hicks.org/,(375)842-7401,shipped,4,AUD,60807,Australia,Pennsylvania,Ruthmouth,Preferred contact time: mornings
128,9544.85,True,sdv-id-RggvnR,2023-01-22 04:03:23,"Long-term subscriber, rarely contacts support",Jennifer,millerchristian@example.org,https://boyd.com/,6504327989,pending,4,USD,06228,Japan,Oregon,New Courtney,No specific preferences
126,7380.72,False,sdv-id-NkakLa,2022-07-06 20:16:15,"Feedback provider, helps improve services",Robert,adiaz@example.com,https://www.merritt.info/,792-228-0516x522,processing,3,AUD,26073,United States,Iowa,Anthonyville,Customer since 2023
131,4143.19,False,sdv-id-ClqjQM,2022-07-30 08:40:38,New user exploring features,Brittany,tbennett@example.net,http://www.terrell-copeland.com/,001-897-357-6845x167,completed,5,AUD,03398,United States,Nebraska,West Matthewmouth,"VIP customer, provide priority support"
128,3133.12,False,sdv-id-IHYStd,2022-06-09 11:48:25,"Long-term subscriber, rarely contacts support",Jennifer,williamsjasmine@example.org,https://schultz-klein.com/,805-615-8046,cancelled,3,AUD,17182,United States,Kentucky,North Timothy,Preferred contact time: mornings
131,4212.4,True,sdv-id-aKuLUq,2023-08-09 17:44:08,Loyal customer with frequent purchases,David,turnercrystal@example.net,https://www.velazquez.com/,464-929-2395,processing,4,GBP,03975,Germany,Arkansas,Moralesshire,Customer since 2023
133,4542.55,False,sdv-id-KsKQbQ,2022-11-25 12:00:27,Interested in new product releases,Michael,saundersjustin@example.com,https://www.sanders.net/,868.502.7387x7581,cancelled,5,USD,00188,Japan,West Virginia,East Sharontown,Preferred contact time: mornings
132,8121.47,False,sdv-id-jRSBXf,2023-10-10 14:41:55,"Long-term subscriber, rarely contacts support",Andrea,mikayla64@example.org,https://www.moss-roberts.net/,385-366-4911x4287,cancelled,4,USD,01302,Canada,Michigan,Meganmouth,Follow up on recent inquiry
128,2493.24,False,sdv-id-NZovtv,2023-10-03 08:52:44,"Feedback provider, helps improve services",Ryan,richardwebb@example.org,https://www.gomez.com/,2417930656,pending,4,JPY,63440,United States,Massachusetts,New Lance,"VIP customer, provide priority support"
133,4531.75,False,sdv-id-NPXoXu,2022-12-11 21:31:08,"Feedback provider, helps improve services",Natalie,durhamjoseph@example.net,http://myers-rivera.net/,887-346-9592x51221,processing,5,USD,58641,Japan,Alabama,Lake Brooke,No specific preferences
124,5810.33,True,sdv-id-gpIflo,2023-12-01 15:12:15,Interested in new product releases,Kenneth,perezjessica@example.com,https://potts.com/,+1-765-239-2790x725,pending,3,GBP,60180,Canada,Indiana,East Johnland,Customer since 2023
127,8611.91,True,sdv-id-LcUZOM,2023-10-08 19:30:47,Interested in new product releases,Amanda,carpenterdanielle@example.net,http://hurley.com/,+1-809-287-4357x4398,pending,3,AUD,39637,United Kingdom,Hawaii,Martinborough,Customer since 2023
127,4050.24,True,sdv-id-GHrOOC,2023-07-16 22:02:29,"Long-term subscriber, rarely contacts support",Christopher,smiller@example.com,http://www.pratt.com/,+1-901-585-8279x7834,processing,5,EUR,32095,Australia,Maryland,Matthewmouth,Preferred contact time: mornings
123,7418.15,True,sdv-id-oDMwUq,2022-08-09 04:13:15,Interested in new product releases,Lori,dawngiles@example.com,https://ross.info/,+1-618-613-4294x210,cancelled,5,JPY,70770,United States,Nebraska,Jasonton,Has expressed interest in premium plan
130,5649.13,True,sdv-id-XnPhXl,2023-09-25 20:18:00,Active community member,James,william66@example.net,http://www.carpenter-davis.org/,001-685-609-8452x0342,processing,3,EUR,47681,United Kingdom,Kansas,South Gary,Interested in new features
127,4523.23,False,sdv-id-AVcCku,2022-08-10 20:58:18,New user exploring features,Amy,erin65@example.org,http://schwartz.com/,(328)522-3464,processing,4,AUD,17537,Australia,Virginia,Gordonbury,Has expressed interest in premium plan
132,6427.63,True,sdv-id-TefSco,2022-07-13 23:08:32,New user exploring features,Sarah,shannonlewis@example.com,https://www.olson.com/,(366)549-8331x713,processing,5,CAD,19306,Germany,Missouri,West Annamouth,"VIP customer, provide priority support"
133,8239.59,False,sdv-id-JZBvVp,2023-02-21 14:21:22,New user exploring features,Michael,sherrycohen@example.com,https://www.harris.com/,5235522208,shipped,3,AUD,34223,Canada,Kentucky,South Lisatown,Has expressed interest in premium plan
132,8430.12,True,sdv-id-dKskHb,2023-09-02 01:20:21,Interested in new product releases,Ashley,amandarocha@example.org,http://www.figueroa-miller.com/,001-205-453-4038x914,completed,3,USD,73483,Germany,Connecticut,North Allison,Customer since 2023
126,8822.64,False,sdv-id-HeAcfX,2024-01-20 07:44:40,"Long-term subscriber, rarely contacts support",Steven,krojas@example.org,https://perez.com/,771-347-7125x30283,processing,3,AUD,23830,United Kingdom,Nevada,South Danielle,Has expressed interest in premium plan
128,2255.29,False,sdv-id-QnplZy,2022-09-10 00:33:35,"Feedback provider, helps improve services",Gwendolyn,cynthiaanderson@example.com,http://carter.com/,+1-233-581-4629x5431,completed,4,CAD,86588,Australia,Idaho,West James,Preferred contact time: mornings
128,7456.65,False,sdv-id-ykiImY,2022-10-02 01:34:02,New user exploring features,Gary,jackjohnson@example.org,https://www.thomas.com/,288-854-6102x57189,cancelled,4,USD,68714,United Kingdom,Nebraska,Matthewfort,"VIP customer, provide priority support"
132,7573.34,False,sdv-id-MPnEKY,2023-10-02 18:53:42,Active community member,Lorraine,cdawson@example.net,https://anderson-woods.org/,(586)395-0540,processing,4,EUR,47198,United States,Michigan,North Anna,No specific preferences
134,8851.91,False,sdv-id-JmWMCH,2022-08-11 04:14:58,Loyal customer with frequent purchases,David,johnsonjoshua@example.net,http://gonzalez.com/,259.815.7881,pending,5,GBP,05511,United States,Alabama,Smithborough,Has expressed interest in premium plan
124,8270.1,False,sdv-id-CyKUGO,2023-03-13 16:58:24,Loyal customer with frequent purchases,Tiffany,jay15@example.net,https://pena.org/,(700)323-9326x503,completed,5,JPY,81712,Germany,Michigan,Lake Kimberlyhaven,Interested in new features
124,7488.63,False,sdv-id-jhvvmJ,2023-12-16 05:02:08,"Feedback provider, helps improve services",Kevin,stephaniemann@example.net,http://green.com/,(660)234-8540x039,shipped,4,USD,23123,Canada,Vermont,Lake Aprilside,Customer since 2023
135,1229.82,True,sdv-id-oYzCNx,2022-06-01 15:31:50,Active community member,Emily,rossbrad@example.com,http://le.com/,(541)969-9838x0597,completed,5,JPY,66300,United States,West Virginia,Susantown,Follow up on recent inquiry
129,2212.69,True,sdv-id-IZVNwa,2023-03-09 09:53:05,"Feedback provider, helps improve services",Lori,williamsheather@example.org,https://bridges-hernandez.net/,001-685-939-2953x97444,pending,3,USD,20341,Canada,Missouri,Newtonside,"VIP customer, provide priority support"
131,5320.25,False,sdv-id-YtXyze,2022-10-17 22:51:11,Active community member,Jacqueline,williamsmatthew@example.org,https://morgan.com/,664.496.6156x600,processing,3,CAD,68244,Japan,Idaho,Georgeton,No specific preferences
136,4207.28,True,sdv-id-zyAayu,2023-09-11 18:06:19,"Feedback provider, helps improve services",Brandi,brendalee@example.com,http://www.allen.com/,7744657660,processing,4,JPY,60468,Germany,Missouri,Calebton,Follow up on recent inquiry
125,7779.88,True,sdv-id-TvUrDr,2022-05-12 04:00:50,"Feedback provider, helps improve services",Tammie,holmesmicheal@example.com,https://www.molina-hernandez.com/,598.346.1031,pending,3,EUR,43175,Australia,New Jersey,New Maryport,Interested in new features
124,9730.36,True,sdv-id-LAFNsC,2022-11-20 23:36:34,Loyal customer with frequent purchases,Calvin,shawn48@example.org,https://www.blevins-jenkins.biz/,(720)924-1068x94609,completed,4,AUD,96684,Japan,Oregon,Obrienstad,Preferred contact time: mornings
128,9210.15,True,sdv-id-pbZIiv,2022-07-09 05:34:42,Loyal customer with frequent purchases,Jill,jessicastephenson@example.com,http://www.guzman-santos.com/,001-817-261-3779x507,completed,4,USD,89016,Canada,Connecticut,Johnsonberg,No specific preferences
124,2819.91,False,sdv-id-stsVlk,2023-08-21 19:22:06,Loyal customer with frequent purchases,Jason,cookfrank@example.net,https://watkins.net/,001-522-884-8118,cancelled,4,USD,91961,Japan,Alabama,New Kristytown,Follow up on recent inquiry
127,2229.48,True,sdv-id-MVbgTO,2022-09-23 08:44:12,"Long-term subscriber, rarely contacts support",Allison,walter61@example.org,http://walter.info/,373-327-0352,shipped,5,CAD,15880,United Kingdom,Washington,Meganmouth,Customer since 2023
133,8117.41,False,sdv-id-yuCODh,2023-06-21 21:07:43,New user exploring features,Todd,ramireztravis@example.net,https://schmidt.com/,(458)812-9479,shipped,5,JPY,63497,Germany,Hawaii,East Melissa,Has expressed interest in premium plan
123,4197.56,True,sdv-id-HHRQkt,2023-03-13 06:47:43,Active community member,Crystal,kstanton@example.net,http://www.frank.net/,+1-595-747-8601x6346,shipped,4,GBP,13552,Japan,Oregon,South Davidfurt,Customer since 2023
126,9849.42,False,sdv-id-IXqKpc,2023-12-16 07:49:50,"Feedback provider, helps improve services",Shawn,meganstevens@example.org,http://jackson.biz/,(449)712-0512,pending,3,AUD,73668,Germany,North Dakota,West Lauren,Interested in new features
134,1844.06,True,sdv-id-LXJJRD,2022-09-15 15:24:28,"Long-term subscriber, rarely contacts support",James,rebeccahenry@example.org,https://berg.org/,(882)430-5852x8434,completed,5,USD,07539,Australia,Minnesota,New Casey,No specific preferences
130,4012.57,True,sdv-id-wHecJE,2022-10-09 21:52:08,Loyal customer with frequent purchases,Todd,dawn87@example.com,http://www.trevino.com/,516-686-4098,completed,5,EUR,58078,Germany,Kansas,Colemanberg,Interested in new features
128,1999.71,True,sdv-id-SEYrBl,2023-09-30 20:47:12,Loyal customer with frequent purchases,Joel,maryrollins@example.net,http://www.johnston.com/,6399327773,completed,4,USD,80365,United States,Alabama,Johnmouth,Customer since 2023
